 Dia, Hora,Sistema, Eolica, Fotovoltaica,  Biomasa, Carboelectrica, Ciclo Combinado, Combustion Interna, Geotermoelectrica, Hidroelectrica, Nucleoelectrica, Termica Convencional, Turbo Gas,Total-MWh
12/08/2020,12,SEN,3617.8544,4584.6491,1.1408,854.9609,24115.1987,484.1732,495.6657,2591.7105,1258.0181,2771.7363,1992.6753,42767.783
12/08/2020,13,SEN,3946.7047,4724.4333,1.3683,800.9725,24339.6311,483.3443,493.7009,2727.9747,1258.2812,2727.1986,1995.2936,43498.9032
12/08/2020,14,SEN,4030.5784,4661.6037,1.3991,791.5661,24710.3639,484.1401,496.1186,2828.932,1257.4763,2716.0877,1999.6592,43977.9251
12/08/2020,15,SEN,4088.3697,4675.1751,1.4687,782.1512,24570.3652,477.9995,496.5829,3444.6372,1255.3171,2792.9995,2007.8128,44592.8789
12/08/2020,16,SEN,4158.5892,4524.4741,1.7017,783.7641,24540.4217,477.2512,495.5455,4088.9311,1252.8133,2803.0344,2023.7603,45150.2866
12/08/2020,17,SEN,4213.6084,4219.1658,2.0211,780.0996,24658.6487,475.3298,495.769,4557.9564,1250.121,2824.8951,2037.4853,45515.1002
12/08/2020,18,SEN,4243.1221,3704.1057,2.0215,787.3936,24745.1035,480.3507,472.0705,4483.7594,1248.5827,2883.7054,2049.6999,45099.915
12/08/2020,19,SEN,4186.3013,2938.5579,2.0213,863.8912,24547.4883,481.771,468.0787,4084.7443,1246.4866,2971.7069,2054.7259,43845.7734
12/08/2020,20,SEN,4114.8185,1287.0146,2.0211,871.0427,24736.4395,478.4249,492.5059,4411.108,1245.7979,2988.7241,2027.8962,42655.7934
12/08/2020,21,SEN,4007.4089,147.1032,2.0209,871.3115,24754.7706,485.86,498.8274,6983.0671,1246.4544,3035.7809,2073.694,44106.2989
12/08/2020,22,SEN,3918.9915,0.1455,2.0206,873.7139,24560.4058,490.7095,500.421,8036.167,1247.3792,3052.6987,2135.9127,44818.5654
12/08/2020,23,SEN,4062.5613,0.0002,2.0208,873.6022,24558.0916,494.2634,500.8849,7702.9665,1247.887,3116.4606,2164.6966,44723.4351
12/08/2020,24,SEN,4267.1259,0.0001,2.0209,871.1871,24317.045,500.0492,498.9085,6798.0147,1248.5039,3167.2254,2063.6738,43733.7545
13/08/2020,1,SEN,4417.4988,0.0001,2.0211,806.5609,24371.764,502.7247,499.8836,4919.1676,1248.6437,3097.9349,1933.3355,41799.5349
13/08/2020,2,SEN,4312.0025,0.0001,2.0212,643.504,24302.2357,488.2599,497.8955,4073.4916,1249.4381,2876.2201,1906.6861,40351.7548
13/08/2020,3,SEN,4107.8764,0.0001,2.0213,626.4335,23819.5408,449.8165,499.0172,3677.7048,1250.0205,2772.7957,1829.5608,39034.7876
13/08/2020,4,SEN,3877.5539,0.0002,2.0214,624.0371,23086.8501,455.5613,498.9254,3707.6375,1250.8955,2714.5719,1777.3144,37995.3687
13/08/2020,5,SEN,3823.6892,0.0002,2.0213,622.0759,23612.2978,506.9462,501.9946,2630.5884,1250.9515,2740.5223,1760.767,37451.8544
13/08/2020,6,SEN,3829.997,0.0013,2.0211,640.2275,23666.432,510.2482,502.8228,2602.0024,1251.3784,2712.2384,1754.9581,37472.3272
13/08/2020,7,SEN,3932.1128,1.8281,2.0215,704.5034,24008.0156,508.7389,503.3848,2643.3203,1253.1508,2670.4087,1755.5157,37983.0006
13/08/2020,8,SEN,3945.6375,101.4491,2.0217,770.1799,24473.2374,515.048,500.8511,2460.9502,1254.6479,2810.0676,1758.4391,38592.5295
13/08/2020,9,SEN,3349.3511,1285.1855,2.0216,799.3455,24763.8537,514.3909,498.26,2762.4623,1255.823,2897.7994,1809.7216,39938.2146
13/08/2020,10,SEN,2873.6676,2684.5071,2.0214,1003.7567,24541.827,505.617,497.1782,2968.8037,1256.8147,3162.7621,1816.1076,41313.0631
13/08/2020,11,SEN,2722.5017,3734.6686,2.0212,874.4631,23710.2962,500.8003,496.4689,3985.2161,1256.7385,3212.6601,1810.0873,42305.922
13/08/2020,12,SEN,3094.0439,4503.9557,1.383,908.8027,23433.4348,506.7795,496.9519,3713.9834,1255.2895,3195.8728,1796.7557,42907.2529
13/08/2020,13,SEN,3233.5695,4702.6907,1.3675,965.035,23579.7288,498.2793,497.3473,3943.0868,1253.0925,3110.1432,1781.2876,43565.6282
13/08/2020,14,SEN,3300.3542,4693.9599,1.3868,1018.7256,23792.9252,500.4674,496.508,4248.5556,1249.7334,2893.1758,1881.9624,44077.7543
13/08/2020,15,SEN,3417.0144,4585.6307,1.838,1047.7107,23584.7983,506.604,494.5886,4805.9942,1246.5813,3024.0086,1946.548,44661.3168
13/08/2020,16,SEN,3530.0046,4378.1389,2.031,1155.8261,23789.2659,499.1574,491.8839,5085.2011,1243.6939,3074.9623,1984.3178,45234.4829
13/08/2020,17,SEN,3729.466,4056.1869,2.0313,1164.0352,24028.2712,495.0598,494.3839,4985.2719,1241.7925,3076.3246,2009.7048,45282.5281
13/08/2020,18,SEN,3896.3434,3690.4278,2.0318,1162.5016,24357.9559,491.2178,494.16,4457.8117,1239.5697,3104.6815,2008.3967,44905.0979
13/08/2020,19,SEN,3966.4065,3112.5197,2.0315,1141.4043,24389.9011,492.5939,494.3068,3784.3353,1236.7378,3050.8371,2024.1313,43695.2053
13/08/2020,20,SEN,3947.8635,1429.1408,2.0311,1139.2772,24411.8,497.014,494.715,3970.5519,1235.818,3102.8949,2016.2465,42247.3529
13/08/2020,21,SEN,3958.8739,156.9519,2.0308,1160.1508,24273.0304,498.5337,495.4587,6931.0661,1236.1078,3064.0241,2040.9721,43817.2003
13/08/2020,22,SEN,4345.6828,0.323,2.0308,1160.7238,24241.3666,506.5447,495.5239,7607.3417,1239.6988,3064.1722,2105.5329,44768.9412
13/08/2020,23,SEN,4294.0515,0,2.0306,1159.9779,24481.842,506.4289,495.856,7159.9551,1242.4152,3082.4898,2102.3338,44527.3808
13/08/2020,24,SEN,4124.9826,0.0001,2.031,1152.6258,24506.1435,514.0574,499.3916,6727.9846,1243.2646,3131.1243,2042.0868,43943.6923
14/08/2020,1,SEN,4101.7063,0.0001,2.0311,1149.6265,24488.1503,505.1024,502.2111,5128.5835,1243.0454,3067.7895,1988.7086,42176.9548
14/08/2020,2,SEN,4141.014,0.0002,2.0312,1151.2484,24550.1863,503.8793,505.1465,3573.9805,1244.153,3038.2485,1890.5275,40600.4154
14/08/2020,3,SEN,3869.9805,0.0002,2.0314,1151.512,24681.599,505.2139,506.3803,2587.2261,1245.7417,3012.553,1810.3367,39372.5748
14/08/2020,4,SEN,3494.8341,0.0002,2.0312,908.3954,24899.941,501.0881,505.6957,2175.2755,1246.6214,2921.282,1747.6071,38402.7717
14/08/2020,5,SEN,3302.2291,0.0002,2.0312,784.0396,24936.1052,507.2195,501.7864,1997.5755,1247.4678,2637.011,1729.4483,37644.9138
14/08/2020,6,SEN,3095.0287,0.0056,2.0313,784.882,24984.2208,506.99,497.8518,2177.0831,1249.571,2561.3311,1719.242,37578.2374
14/08/2020,7,SEN,2786.294,1.7161,2.0312,785.5596,24820.5621,508.8961,496.8212,3029.4766,1250.902,2618.7329,1717.3586,38018.3504
14/08/2020,8,SEN,2445.8531,99.5462,2.0313,842.4524,24505.9116,515.1661,496.1834,3938.0876,1251.7053,2718.0598,1814.3048,38629.3016
14/08/2020,9,SEN,2351.1214,1630.8069,2.0309,1131.4656,23950.9418,513.7699,492.2252,4005.4794,1252.6728,2647.6733,1837.3555,39815.5427
14/08/2020,10,SEN,2356.9308,3460.2836,2.0306,1150.2615,23896.6928,511.1107,493.8343,3745.1988,1252.8423,2594.1159,1903.4415,41366.7428
14/08/2020,11,SEN,2675.9665,4209.5811,2.0304,1163.4238,23959.7077,502.4412,495.1115,3503.7933,1252.2771,2604.9484,1935.5373,42304.8183
14/08/2020,12,SEN,2647.7949,4492.4119,1.3884,1158.3784,23970.8183,493.5653,494.0207,3897.9448,1251.1824,2588.4982,1989.7989,42985.8022
14/08/2020,13,SEN,2316.9365,4642.7032,1.3672,1149.1569,24017.5791,503.1928,495.0376,4549.4007,1248.5469,2503.7538,1997.005,43424.6797
14/08/2020,14,SEN,2093.0732,4573.0516,1.3756,1152.2413,24275.8105,493.9378,494.1823,5296.4645,1246.1239,2369.876,1981.0035,43977.1402
14/08/2020,15,SEN,2279.3231,4453.3496,1.9799,1152.236,24492.6777,492.6094,497.4973,5524.1062,1244.0468,2386.1718,1973.4736,44497.4714
14/08/2020,16,SEN,2839.616,4364.9095,2.021,1152.8156,24414.419,488.5584,495.7581,5376.274,1242.4803,2460.3922,1993.6996,44830.9437
14/08/2020,17,SEN,3135.5316,4300.5923,2.021,1148.1501,24574.067,483.379,498.0815,5390.3843,1242.6234,2555.8133,1993.5279,45324.1714
14/08/2020,18,SEN,3551.6125,4075.1937,2.0214,1086.0674,24441.1748,488.6214,497.2392,4907.5005,1244.2845,2708.1646,1991.504,44993.384
14/08/2020,19,SEN,3670.4846,3454.9736,2.0217,1063.7272,24607.9641,488.3151,494.6366,4164.6854,1246.0581,2725.8072,2036.7342,43955.4078
14/08/2020,20,SEN,3982.7611,1728.8916,2.0218,1068.9584,24497.0686,496.0039,494.7301,4141.7104,1218.1224,2705.761,2064.6425,42400.6718
14/08/2020,21,SEN,4262.9979,160.5503,2.0214,1133.5433,24775.4933,500.1618,497.6888,6208.6016,1038.4234,2719.8487,2032.8403,43332.1708
14/08/2020,22,SEN,4124.2927,0.1794,2.0212,1163.9594,25245.4651,496.1431,500.0837,6975.7338,1002.5007,2703.1467,2032.6791,44246.2049
14/08/2020,23,SEN,4094.9961,0.0091,2.0211,1165.1659,24884.8593,504.2501,500.9111,7387.7007,970.7289,2658.1569,2021.4688,44190.268
14/08/2020,24,SEN,4162.9383,0.0125,2.021,1162.325,24882.2633,503.7228,498.1908,6743.9415,961.6119,2615.1601,2008.7713,43540.9585
15/08/2020,1,SEN,4191.0481,0.0143,2.021,961.8679,24745.98,509.2233,497.9926,5656.8645,874.0559,2507.4455,1798.9505,41745.4636
15/08/2020,2,SEN,4120.2243,0.0144,2.0212,933.4032,24654.9637,506.4409,498.4061,4461.176,819.4566,2458.2291,1722.381,40176.7165
15/08/2020,3,SEN,3902.6703,0.0016,2.0214,933.7212,24643.8515,511.4608,496.46,3529.316,780.129,2480.5106,1654.597,38934.7394
15/08/2020,4,SEN,3857.3485,0.0003,2.0215,881.2861,24570.7807,509.0957,495.7796,2814.0539,760.8236,2412.8936,1588.4985,37892.582
15/08/2020,5,SEN,3610.2079,0.0003,2.0214,817.0275,24776.2041,510.9397,495.5516,2746.0417,760.6088,2170.2014,1579.3366,37468.141
15/08/2020,6,SEN,3375.8851,0.004,2.0215,844.6851,24844.5774,512.1632,496.0238,2446.9675,760.1143,2207.9102,1570.1193,37060.4714
15/08/2020,7,SEN,3228.4444,1.8489,2.021,917.1241,25062.9718,511.5019,496.1971,2074.2155,759.8653,2265.0927,1561.0508,36880.3335
15/08/2020,8,SEN,2974.3115,88.2711,2.0213,1069.824,24819.9634,514.7642,494.1192,2396.2151,759.804,2284.701,1547.4917,36951.4865
15/08/2020,9,SEN,2663.4523,1476.3991,2.0209,1134.4433,24035.5302,514.4368,488.767,2597.3831,759.0682,2367.488,1560.0538,37599.0427
15/08/2020,10,SEN,2616.9785,3200.009,2.0211,981.2,24034.7766,504.7162,493.2963,2338.2572,759.1341,2402.6715,1649.0626,38982.1231
15/08/2020,11,SEN,2505.6404,4148.4109,2.0211,1067.9037,23783.5147,502.8289,493.3545,2669.0297,758.3796,2370.0267,1713.0039,40014.1141
15/08/2020,12,SEN,2569.6849,4477.0308,2.0209,1158.335,23982.8413,503.6517,492.2544,2466.2295,757.9024,2482.7236,1727.9206,40620.5951
15/08/2020,13,SEN,2807.2591,4609.619,1.3894,1156.8228,24188.6657,503.0921,494.1452,2582.9724,756.7393,2514.7829,1754.1237,41369.6116
15/08/2020,14,SEN,2978.8625,4632.7625,1.3675,1155.7106,24006.7352,492.1062,494.4607,2472.3155,755.8235,2791.3407,1751.6975,41533.1824
15/08/2020,15,SEN,3004.1504,4621.7897,1.4549,1156.2929,23774.4416,493.626,494.6759,2469.8603,754.3309,2907.3409,1749.8843,41427.8478
15/08/2020,16,SEN,2989.2378,4619.1929,2.0225,1152.996,23866.774,483.5635,492.2115,2583.0395,754.2508,2914.7067,1762.8147,41620.8099
15/08/2020,17,SEN,3172.7335,4202.5602,2.021,1152.874,24090.7706,455.6038,501.4262,2779.3387,753.5868,2905.4356,1790.0673,41806.4177
15/08/2020,18,SEN,3596.5269,3931.3553,2.0212,1149.8355,24021.2684,453.8243,512.2433,2756.9086,754.0915,2891.6151,1809.8528,41879.5429
15/08/2020,19,SEN,3892.4983,3156.4957,2.0213,1150.0425,24409.3439,457.2558,513.9206,2556.7751,754.0057,2898.3756,1861.0331,41651.7676
15/08/2020,20,SEN,4177.6771,1552.2478,2.0215,700.4784,24600.6602,461.4172,519.3459,3980.7102,753.6706,2937.9055,1859.1876,41545.322
15/08/2020,21,SEN,4271.9085,184.4288,2.021,547.4108,24767.5147,468.953,519.9201,6604.1456,753.7139,2946.9727,1858.9059,42925.895
15/08/2020,22,SEN,4156.9615,1.6955,2.0211,546.2378,24893.0328,474.3552,519.2896,7176.5002,754.4448,3038.7756,1843.6611,43406.9752
15/08/2020,23,SEN,3895.2851,0.0003,2.0208,561.604,25022.87,473.9177,519.322,6572.0753,755.0561,3077.0349,1808.0017,42687.1879
15/08/2020,24,SEN,3755.9934,0.0003,2.021,658.975,24955.7281,482.8255,518.4188,5240.5561,755.5862,3011.1061,1812.0712,41193.2817
16/08/2020,1,SEN,3569.181,0.0003,2.0213,724.9275,24856.6542,497.0478,519.2608,3797.9503,755.6356,2943.5107,1797.1262,39463.3157
16/08/2020,2,SEN,3326.3036,0.0003,2.0214,722.3528,24823.7696,515.306,518.5296,2725.1765,756.2301,2875.4477,1739.3717,38004.5093
16/08/2020,3,SEN,3250.8633,0.0003,2.0215,724.3892,24602.4166,516.8172,519.0188,1979.727,756.7879,2883.8421,1691.3425,36927.2264
16/08/2020,4,SEN,2991.1718,0.0003,2.0215,719.8131,24220.8587,519.3313,521.2857,1671.515,757.3652,2877.4632,1604.6513,35885.4771
16/08/2020,5,SEN,2916.3499,0.0002,2.0213,697.3126,24227.7898,512.679,522.9444,1316.9491,757.4841,2784.9452,1553.2522,35291.7278
16/08/2020,6,SEN,2484.4246,0.0065,2.0213,659.5898,24097.7178,511.8301,523.407,1298.1062,757.9742,2816.5336,1537.1317,34688.7428
16/08/2020,7,SEN,2078.6156,1.5561,2.0217,656.7834,23908.6784,508.8098,523.2665,1502.7875,758.2085,2771.4509,1527.6092,34239.7876
16/08/2020,8,SEN,2241.149,69.6969,2.0219,627.86,22795.7224,498.8018,520.7132,2111.989,758.0778,2487.7541,1539.7361,33653.5222
16/08/2020,9,SEN,1951.5151,1268.5843,2.0217,627.7587,22347.2723,395.0862,520.0526,1827.1007,758.1443,2317.1075,1540.7595,33555.4029
16/08/2020,10,SEN,1575.3884,2988.4621,2.0216,629.5734,22062.8924,393.763,519.514,1731.4936,758.101,2292.5546,1499.8632,34453.6273
16/08/2020,11,SEN,1969.0649,3790.706,2.0214,625.2258,21944.6379,382.1557,520.0549,1441.1642,757.9004,2220.7004,1523.7024,35177.334
16/08/2020,12,SEN,2263.6833,4108.3892,2.0222,640.5825,21941.9744,361.8951,519.6546,1690.981,757.8791,2110.258,1589.1797,35986.4991
16/08/2020,13,SEN,2404.1166,4362.0449,1.4054,655.5185,21780.0259,361.5792,520.3317,1874.8826,757.3305,2200.5422,1595.3215,36513.099
16/08/2020,14,SEN,2831.885,4275.9106,1.368,641.0594,21804.1145,357.4754,520.9327,2002.8573,756.2467,2240.5596,1642.8457,37075.2549
16/08/2020,15,SEN,2920.6576,4442.039,1.3679,650.1908,22140.2244,353.8996,519.4542,1933.0574,755.148,2264.2478,1698.073,37678.3597
16/08/2020,16,SEN,3058.9888,4114.9586,1.9859,800.1023,22242.4213,351.4806,517.2011,1982.8835,754.5374,2426.2087,1710.1599,37960.9281
16/08/2020,17,SEN,3185.2832,3530.0075,2.0218,830.2013,22550.4432,353.8437,518.3991,2229.4343,753.4912,2573.3525,1707.9025,38234.3803
16/08/2020,18,SEN,2976.7847,2916.0105,2.0217,825.3633,22522.3649,381.2994,519.4529,3144.2202,753.2185,2630.8749,1752.095,38423.706
16/08/2020,19,SEN,3112.7297,2152.1062,2.0218,825.1318,22839.4284,408.0165,520.3767,3342.9817,752.9587,2665.0159,1776.9815,38397.7489
16/08/2020,20,SEN,3293.7668,1176.1146,2.0219,825.0515,23053.2153,456.0276,520.7906,4141.1832,753.1492,2731.2861,1787.4442,38740.051
16/08/2020,21,SEN,3253.0384,152.884,2.021,827.5717,23226.4154,457.5788,519.3744,7015.393,753.3411,2826.2509,1858.8867,40892.7554
16/08/2020,22,SEN,3356.114,0.1612,2.0209,827.2638,23673.141,458.2554,520.5011,7730.0102,753.9156,2879.5396,1807.5481,42008.4709
16/08/2020,23,SEN,3132.3734,0.0003,2.021,831.3494,23934.9033,461.2593,522.3265,7158.0064,753.5251,2960.1092,1766.6436,41522.5175
16/08/2020,24,SEN,3317.2703,0.0002,2.0209,830.8962,23808.278,462.2565,515.0684,5902.9574,753.8554,2930.3557,1728.6582,40251.6172
17/08/2020,1,SEN,3179.114,0.0001,2.0211,629.9743,23813.3778,471.401,495.0342,4495.9787,755.1547,2843.5516,1717.8195,38403.427
17/08/2020,2,SEN,3078.8263,0.0001,2.0211,562.6467,23748.596,477.5618,493.0304,3535.346,755.724,2812.299,1691.3864,37157.4378
17/08/2020,3,SEN,2925.4666,0.0001,2.0213,561.5538,23587.9764,478.5944,497.0504,2481.3571,756.1615,2904.1236,1643.851,35838.1562
17/08/2020,4,SEN,2585.6207,0.0001,2.0213,561.6855,23778.2061,477.5817,497.7366,2013.9364,756.2167,2961.4746,1560.7533,35195.233
17/08/2020,5,SEN,2254.3362,0.0001,2.0211,577.2029,23800.6528,478.8051,499.3511,1931.6434,756.9488,2905.2765,1540.4038,34746.6418
17/08/2020,6,SEN,2419.5637,0.005,2.0212,657.7231,23941.2082,475.479,499.0323,1629.4225,757.1959,2999.4301,1529.4231,34910.5041
17/08/2020,7,SEN,1901.035,0.885,1.6793,789.062,24274.3198,472.1252,499.563,2376.8975,757.3654,3044.3567,1622.8264,35740.1153
17/08/2020,8,SEN,1691.4207,60.5527,0.6534,860.2327,24678.4223,472.9544,499.1039,3059.8887,757.5549,3074.8622,1719.1156,36874.7615
17/08/2020,9,SEN,1838.6098,1000.5734,0.6534,868.5325,24620.6866,473.5581,493.9597,3321.2292,757.5357,3169.6119,1713.101,38258.0513
17/08/2020,10,SEN,1751.2691,2565.7916,0.6535,899.8208,24369.7729,472.2534,492.9464,3942.9363,758.4578,3212.0379,1747.0834,40213.0231
17/08/2020,11,SEN,2031.8935,3765.1788,0.7821,932.9798,24287.8553,471.1621,492.7835,3653.1625,759.0793,3270.25,1717.125,41382.2519
17/08/2020,12,SEN,2119.1561,4458.2167,1.3833,981.4858,24381.4194,469.6355,489.3055,3678.2529,759.7653,3220.0483,1741.9596,42300.6284
17/08/2020,13,SEN,2454.1132,4648.7571,1.3677,987.0021,24742.7537,472.8912,491.4179,3833.829,759.1269,3077.4944,1785.8723,43254.6255
17/08/2020,14,SEN,2597.7008,4453.9225,1.374,987.7738,24868.6857,441.3919,489.7553,4365.2508,758.1502,3254.4365,1849.9321,44068.3736
17/08/2020,15,SEN,2634.4819,4178.6307,2.0132,1025.4845,24852.108,461.6057,489.7061,4837.7076,757.5357,3471.6853,1889.0707,44600.0294
17/08/2020,16,SEN,2724.8394,3975.4997,2.0214,1030.1675,25059.5056,463.7866,489.8551,5459.5669,757.0311,3491.3414,1901.3585,45354.9732
17/08/2020,17,SEN,3079.6342,3744.9196,2.0213,954.4557,24807.07,464.5896,491.9225,5624.5231,756.9077,3517.1505,1945.2287,45388.4229
17/08/2020,18,SEN,3323.4503,3199.3028,2.0214,995.3376,24875.9219,454.7393,487.1881,5338.6084,756.513,3531.0413,1976.0733,44940.1974
17/08/2020,19,SEN,3121.9925,2359.4095,2.0214,873.2711,24821.5046,464.2333,486.1092,5028.936,756.2824,3614.5658,1898.2068,43426.5326
17/08/2020,20,SEN,2748.5709,906.1593,2.0217,901.976,24818.1581,467.0961,489.0247,5553.0185,756.1535,3724.7512,1920.9968,42287.9268
17/08/2020,21,SEN,2969.5734,112.9838,1.9613,903.5484,25033.5507,472.4336,496.8109,7150.1669,756.3343,3739.1925,1932.457,43569.0128
17/08/2020,22,SEN,2802.858,0.173,1.9632,869.8602,24889.5466,477.2819,497.8926,7555.1578,756.4302,3987.2792,2072.5903,43911.033
17/08/2020,23,SEN,2841.324,0.0002,2.0209,967.6016,24992.36,476.38,499.1128,6848.274,756.5937,4098.6034,2118.4579,43600.7285
17/08/2020,24,SEN,2524.9952,0.0002,2.0211,1001.4802,25046.9896,502.3489,497.8541,6203.5194,757.2838,4101.1058,2055.1078,42692.7061
18/08/2020,1,SEN,2409.0523,0.0002,2.0212,998.677,25148.8663,499.0205,491.6778,4656.1089,757.8154,4003.0199,1957.132,40923.3915
18/08/2020,2,SEN,2095.7648,0.0001,2.021,997.9561,25103.8069,502.8817,494.8486,3954.0806,758.2375,3795.4809,1760.3408,39465.419
18/08/2020,3,SEN,1859.726,0.0001,2.0211,996.4698,25117.139,506.2076,494.219,2936.6233,758.7477,3790.1179,1642.5405,38103.812
18/08/2020,4,SEN,1819.181,0.0001,2.0212,1011.3065,24917.907,507.2215,496.4201,2486.301,759.0618,3795.2461,1539.1746,37333.8409
18/08/2020,5,SEN,1688.7732,0.0002,2.0212,1000.5306,25065.7748,504.2309,500.1526,2142.179,759.0526,3724.3436,1518.8039,36905.8626
18/08/2020,6,SEN,1567.0777,0.0009,2.0212,992.2919,24932.2812,504.7798,502.4797,2146.6795,759.5117,3750.6279,1505.8909,36663.6424
18/08/2020,7,SEN,1553.2548,1.6268,2.0209,984.1342,25099.2476,506.4514,500.932,2491.7962,759.8185,3734.6132,1500.1251,37134.0207
18/08/2020,8,SEN,1400.6862,64.1196,2.0212,982.9939,25224.5405,503.8889,502.5184,3128.2766,760.0043,3758.3055,1505.8244,37833.1795
18/08/2020,9,SEN,1624.4146,827.7558,2.0213,980.6757,25045.4695,505.943,502.659,3415.3962,759.7629,3774.5475,1500.9955,38939.641
18/08/2020,10,SEN,1896.5791,2433.6028,2.0207,894.4146,24889.6428,501.7515,497.2317,3425.6462,761.5931,3764.2772,1549.197,40615.9567
18/08/2020,11,SEN,1893.626,3681.5426,2.0207,915.2009,25138.1503,502.6678,495.1892,2954.9701,761.3825,3652.2031,1605.8991,41602.8523
18/08/2020,12,SEN,2016.1271,4144.3918,1.3886,916.8291,25013.752,501.5957,495.5602,3243.8596,760.9698,3611.9289,1682.0163,42388.4191
18/08/2020,13,SEN,2138.2771,4428.5548,1.3672,913.7755,24752.0309,497.5343,499.0414,3525.6272,759.7155,3599.3101,1717.3658,42832.5998
18/08/2020,14,SEN,2162.91,4301.0485,1.3781,975.3792,24996.6496,496.2907,495.4735,3890.1649,758.5075,3648.6114,1767.1653,43493.5787
18/08/2020,15,SEN,2092.0321,4199.0007,1.991,989.2814,25082.8249,493.9422,496.4209,4461.5973,758.2953,3632.0314,1809.6799,44017.0971
18/08/2020,16,SEN,1955.7682,3816.8216,2.0223,984.9985,25292.4644,496.8842,496.0046,5039.0133,756.7613,3740.3128,1897.5601,44478.6113
18/08/2020,17,SEN,1954.1113,3272.5946,2.0311,977.6036,25489.8054,492.5442,496.2212,5551.5049,756.9925,3783.0968,1903.859,44680.3646
18/08/2020,18,SEN,2219.1479,2363.3115,2.0311,988.4588,25515.9161,496.4824,497.4374,5576.1201,757.0489,3782.9564,1877.2505,44076.1611
18/08/2020,19,SEN,2508.012,1417.8458,2.0316,976.4076,25296.3176,499.8388,500.4716,5259.4459,756.5016,3786.7767,1960.743,42964.3922
18/08/2020,20,SEN,2838.8791,597.0209,2.0316,843.1505,24925.6505,501.1449,502.8936,5352.5138,756.9944,3660.7485,2034.4087,42015.4365
18/08/2020,21,SEN,2764.1456,79.5515,2.0312,879.3523,25019.7791,507.1579,501.3098,7395.4558,756.9916,3616.2351,1994.9993,43517.0092
18/08/2020,22,SEN,2534.7742,0.1072,2.0311,946.1707,25069.5907,506.3738,499.447,8197.7538,757.4312,3584.4172,2044.7946,44142.8915
18/08/2020,23,SEN,2208.0861,0.0002,2.031,961.0956,25176.1153,505.5485,500.023,8002.189,757.5512,3669.2768,2023.1822,43805.0989
18/08/2020,24,SEN,1750.3424,0.0001,2.0315,913.6088,24939.8196,508.3274,499.7704,7697.3433,757.8293,3837.8666,1952.4416,42859.381
19/08/2020,1,SEN,1619.6194,0.0002,2.0317,907.7024,24896.8682,500.1707,498.4154,6147.0695,758.3301,3745.1325,1715.6262,40790.9663
19/08/2020,2,SEN,1562.8872,0.0002,2.0317,948.8965,24926.2408,496.7126,499.8766,4821.6189,759.0572,3591.9571,1593.8829,39203.1617
19/08/2020,3,SEN,1432.4886,0.0003,2.0316,1042.6743,24997.8522,496.1016,500.0406,3852.0891,759.7204,3534.5371,1576.3056,38193.8414
19/08/2020,4,SEN,1221.8659,0.0002,2.0316,1077.1748,24995.7311,496.6152,503.4553,3118.2396,759.9654,3415.303,1579.9324,37170.3145
19/08/2020,5,SEN,905.4709,0.0002,2.0316,1077.3064,25199.2064,497.7096,503.6966,2849.0919,760.2678,3299.8159,1590.0193,36684.6166
19/08/2020,6,SEN,827.2317,0.0023,2.0316,1076.4705,25116.7325,492.2127,504.9344,2907.4646,760.1797,3303.527,1569.3177,36560.1047
19/08/2020,7,SEN,694.0489,1.5682,2.0314,1074.828,25204.4138,499.4316,505.2605,3378.6746,760.4001,3373.6329,1564.1386,37058.4286
19/08/2020,8,SEN,585.9536,54.877,2.0313,1028.5587,25337.8706,503.5284,502.3228,4128.2884,759.9235,3423.7965,1553.4867,37880.6375
19/08/2020,9,SEN,585.6735,798.4325,2.0314,1019.9986,25323.9246,496.355,497.4565,4315.2781,760.0498,3455.7714,1542.4251,38797.3965
19/08/2020,10,SEN,987.6558,2344.7955,2.0398,1001.337,25334.587,494.4351,494.7484,4246.9109,759.8968,3207.0542,1549.2687,40422.7292
19/08/2020,11,SEN,1177.7786,3626.5103,2.0526,994.9316,24962.2984,493.5971,496.342,4156.4261,759.3788,3214.1875,1620.6697,41504.1727
19/08/2020,12,SEN,1129.3688,3903.6447,1.4023,992.3572,24776.4128,488.0044,497.4083,4692.7792,759.2237,3442.1066,1659.4226,42342.1306
19/08/2020,13,SEN,1144.5374,4112.9075,1.3677,997.6103,24762.1991,492.6782,497.8036,4775.7456,758.7648,3591.5777,1764.091,42899.2829
19/08/2020,14,SEN,900.22,4170.9737,1.3799,980.7185,25148.6789,491.8756,498.8857,5179.4571,758.1275,3620.4246,1770.3373,43521.0788
19/08/2020,15,SEN,711.8763,3841.1377,2.0231,1032.5014,25291.0501,490.7372,494.0657,6101.1475,757.4679,3565.6577,1770.0956,44057.7602
19/08/2020,16,SEN,837.4818,3379.6268,2.0583,1065.1242,25260.1488,484.1107,439.9761,6796.2387,756.8133,3641.6756,1787.0974,44450.3517
19/08/2020,17,SEN,656.4468,3023.3122,2.0583,1067.8423,25690.6962,467.2772,419.0888,6926.9675,756.2234,3741.0199,1798.3302,44549.2628
19/08/2020,18,SEN,556.3681,2600.3004,2.0585,1071.3019,25450.6032,454.2359,432.8854,7112.352,755.4104,3754.9845,1800.945,43991.4453
19/08/2020,19,SEN,666.0626,1883.8859,2.0586,1068.4209,25411.2393,456.2896,442.9892,6656.0933,755.4257,3808.6484,1899.034,43050.1475
