Fecha, Hora,Sistema, Area, Pronostico (MWh),,,
03/06/2020,23,SIN,OCC,9066.535,,,
03/06/2020,24,SIN,OCC,8854.676,,,
03/06/2020,1,SIN,ORI,5596.339,,,
03/06/2020,2,SIN,ORI,5407.373,,,
03/06/2020,3,SIN,ORI,5231.6,,,
03/06/2020,4,SIN,ORI,5088.549,,,
03/06/2020,5,SIN,ORI,4957.2,,,
03/06/2020,6,SIN,ORI,4985.83,,,
03/06/2020,7,SIN,ORI,4947.974,,,
03/06/2020,8,SIN,ORI,4915.072,,,
03/06/2020,9,SIN,ORI,5006.304,,,
03/06/2020,10,SIN,ORI,5063.499,,,
03/06/2020,11,SIN,ORI,5086.866,,,
03/06/2020,12,SIN,ORI,5169.268,,,
03/06/2020,13,SIN,ORI,5216.235,,,
03/06/2020,14,SIN,ORI,5278.159,,,
03/06/2020,15,SIN,ORI,5289.723,,,
03/06/2020,16,SIN,ORI,5343.811,,,
03/06/2020,17,SIN,ORI,5348.333,,,
03/06/2020,18,SIN,ORI,5322.145,,,
03/06/2020,19,SIN,ORI,5325.088,,,
03/06/2020,20,SIN,ORI,5517.329,,,
03/06/2020,21,SIN,ORI,6028.876,,,
03/06/2020,22,SIN,ORI,6246.328,,,
03/06/2020,23,SIN,ORI,6130.446,,,
03/06/2020,24,SIN,ORI,5899.771,,,
03/06/2020,1,SIN,PEN,1291.044,,,
03/06/2020,2,SIN,PEN,1244.329,,,
03/06/2020,3,SIN,PEN,1192.784,,,
03/06/2020,4,SIN,PEN,1150.323,,,
03/06/2020,5,SIN,PEN,1112.325,,,
03/06/2020,6,SIN,PEN,1092.651,,,
03/06/2020,7,SIN,PEN,1061.969,,,
03/06/2020,8,SIN,PEN,1066.304,,,
03/06/2020,9,SIN,PEN,1126.561,,,
03/06/2020,10,SIN,PEN,1184.895,,,
03/06/2020,11,SIN,PEN,1215.97,,,
03/06/2020,12,SIN,PEN,1226.034,,,
03/06/2020,13,SIN,PEN,1229.226,,,
03/06/2020,14,SIN,PEN,1221.308,,,
03/06/2020,15,SIN,PEN,1206.878,,,
03/06/2020,16,SIN,PEN,1199.249,,,
03/06/2020,17,SIN,PEN,1193.637,,,
03/06/2020,18,SIN,PEN,1175.004,,,
03/06/2020,19,SIN,PEN,1168.113,,,
03/06/2020,20,SIN,PEN,1232.122,,,
03/06/2020,21,SIN,PEN,1298.646,,,
03/06/2020,22,SIN,PEN,1315.174,,,
03/06/2020,23,SIN,PEN,1321.857,,,
03/06/2020,24,SIN,PEN,1315.866,,,
04/06/2020,1,BCA,BCA,1859.87,,,
04/06/2020,2,BCA,BCA,1752.308,,,
04/06/2020,3,BCA,BCA,1676.318,,,
04/06/2020,4,BCA,BCA,1618.211,,,
04/06/2020,5,BCA,BCA,1574.982,,,
04/06/2020,6,BCA,BCA,1526.333,,,
04/06/2020,7,BCA,BCA,1549.228,,,
04/06/2020,8,BCA,BCA,1685.691,,,
04/06/2020,9,BCA,BCA,1802.678,,,
04/06/2020,10,BCA,BCA,1912.43,,,
04/06/2020,11,BCA,BCA,2024.132,,,
04/06/2020,12,BCA,BCA,2141.362,,,
04/06/2020,13,BCA,BCA,2233.886,,,
04/06/2020,14,BCA,BCA,2315.584,,,
04/06/2020,15,BCA,BCA,2388.736,,,
04/06/2020,16,BCA,BCA,2427.507,,,
04/06/2020,17,BCA,BCA,2416.105,,,
04/06/2020,18,BCA,BCA,2344.45,,,
04/06/2020,19,BCA,BCA,2251.376,,,
04/06/2020,20,BCA,BCA,2194.847,,,
04/06/2020,21,BCA,BCA,2222.993,,,
04/06/2020,22,BCA,BCA,2163.674,,,
04/06/2020,23,BCA,BCA,2078.802,,,
04/06/2020,24,BCA,BCA,1982.177,,,
04/06/2020,1,BCS,BCS,266.044,,,
04/06/2020,2,BCS,BCS,252.717,,,
04/06/2020,3,BCS,BCS,241.486,,,
04/06/2020,4,BCS,BCS,232.242,,,
04/06/2020,5,BCS,BCS,225.09,,,
04/06/2020,6,BCS,BCS,221.764,,,
04/06/2020,7,BCS,BCS,216.8,,,
04/06/2020,8,BCS,BCS,220.859,,,
04/06/2020,9,BCS,BCS,233.121,,,
04/06/2020,10,BCS,BCS,248.421,,,
04/06/2020,11,BCS,BCS,256.087,,,
04/06/2020,12,BCS,BCS,260.707,,,
04/06/2020,13,BCS,BCS,263.505,,,
04/06/2020,14,BCS,BCS,273.121,,,
04/06/2020,15,BCS,BCS,285.503,,,
04/06/2020,16,BCS,BCS,292.812,,,
04/06/2020,17,BCS,BCS,297.792,,,
04/06/2020,18,BCS,BCS,296.271,,,
04/06/2020,19,BCS,BCS,286.129,,,
04/06/2020,20,BCS,BCS,273.814,,,
04/06/2020,21,BCS,BCS,285.272,,,
04/06/2020,22,BCS,BCS,296.07,,,
04/06/2020,23,BCS,BCS,300.078,,,
04/06/2020,24,BCS,BCS,293.307,,,
04/06/2020,1,SIN,CEN,5690.256,,,
04/06/2020,2,SIN,CEN,5358.813,,,
04/06/2020,3,SIN,CEN,5189.769,,,
04/06/2020,4,SIN,CEN,5078.405,,,
04/06/2020,5,SIN,CEN,5084.826,,,
04/06/2020,6,SIN,CEN,5206.671,,,
04/06/2020,7,SIN,CEN,5464.473,,,
04/06/2020,8,SIN,CEN,5640.325,,,
04/06/2020,9,SIN,CEN,5981.41,,,
04/06/2020,10,SIN,CEN,6275.59,,,
04/06/2020,11,SIN,CEN,6430.214,,,
04/06/2020,12,SIN,CEN,6578.702,,,
04/06/2020,13,SIN,CEN,6597.849,,,
04/06/2020,14,SIN,CEN,6641.475,,,
04/06/2020,15,SIN,CEN,6626.394,,,
04/06/2020,16,SIN,CEN,6658.809,,,
04/06/2020,17,SIN,CEN,6627.879,,,
04/06/2020,18,SIN,CEN,6582.594,,,
04/06/2020,19,SIN,CEN,6495.866,,,
04/06/2020,20,SIN,CEN,6513.269,,,
04/06/2020,21,SIN,CEN,6711.346,,,
04/06/2020,22,SIN,CEN,6869.901,,,
04/06/2020,23,SIN,CEN,6648.379,,,
04/06/2020,24,SIN,CEN,6333.858,,,
04/06/2020,1,SIN,NES,6860.062,,,
04/06/2020,2,SIN,NES,6651.253,,,
04/06/2020,3,SIN,NES,6467.54,,,
04/06/2020,4,SIN,NES,6313.376,,,
04/06/2020,5,SIN,NES,6179.86,,,
04/06/2020,6,SIN,NES,6094.689,,,
04/06/2020,7,SIN,NES,6087.373,,,
04/06/2020,8,SIN,NES,6148.813,,,
04/06/2020,9,SIN,NES,6340.193,,,
04/06/2020,10,SIN,NES,6494.007,,,
04/06/2020,11,SIN,NES,6628.383,,,
04/06/2020,12,SIN,NES,6777.178,,,
04/06/2020,13,SIN,NES,6916.853,,,
04/06/2020,14,SIN,NES,7077.775,,,
04/06/2020,15,SIN,NES,7224.402,,,
04/06/2020,16,SIN,NES,7352.821,,,
04/06/2020,17,SIN,NES,7421.82,,,
04/06/2020,18,SIN,NES,7350.465,,,
04/06/2020,19,SIN,NES,7171.18,,,
04/06/2020,20,SIN,NES,6959.954,,,
04/06/2020,21,SIN,NES,6985.53,,,
04/06/2020,22,SIN,NES,7174.928,,,
04/06/2020,23,SIN,NES,7302.027,,,
04/06/2020,24,SIN,NES,7393.507,,,
04/06/2020,1,SIN,NOR,4050.627,,,
04/06/2020,2,SIN,NOR,3911.712,,,
04/06/2020,3,SIN,NOR,3705.992,,,
04/06/2020,4,SIN,NOR,3536.759,,,
04/06/2020,5,SIN,NOR,3387.435,,,
04/06/2020,6,SIN,NOR,3212.368,,,
04/06/2020,7,SIN,NOR,3110.239,,,
04/06/2020,8,SIN,NOR,2942.229,,,
04/06/2020,9,SIN,NOR,2898.375,,,
04/06/2020,10,SIN,NOR,3027.71,,,
04/06/2020,11,SIN,NOR,3185.288,,,
04/06/2020,12,SIN,NOR,3318.308,,,
04/06/2020,13,SIN,NOR,3429.649,,,
04/06/2020,14,SIN,NOR,3566.159,,,
04/06/2020,15,SIN,NOR,3763.294,,,
04/06/2020,16,SIN,NOR,4014.678,,,
04/06/2020,17,SIN,NOR,4190.211,,,
04/06/2020,18,SIN,NOR,4237.791,,,
04/06/2020,19,SIN,NOR,4160.34,,,
04/06/2020,20,SIN,NOR,3990.728,,,
04/06/2020,21,SIN,NOR,3776.903,,,
04/06/2020,22,SIN,NOR,3829.049,,,
04/06/2020,23,SIN,NOR,4067.313,,,
04/06/2020,24,SIN,NOR,4159.896,,,
04/06/2020,1,SIN,NTE,4092.121,,,
04/06/2020,2,SIN,NTE,3930.41,,,
04/06/2020,3,SIN,NTE,3849.583,,,
04/06/2020,4,SIN,NTE,3787.795,,,
04/06/2020,5,SIN,NTE,3752.901,,,
04/06/2020,6,SIN,NTE,3729.829,,,
04/06/2020,7,SIN,NTE,3752.389,,,
04/06/2020,8,SIN,NTE,3801.258,,,
04/06/2020,9,SIN,NTE,3943.987,,,
04/06/2020,10,SIN,NTE,4093.968,,,
04/06/2020,11,SIN,NTE,4211.5,,,
04/06/2020,12,SIN,NTE,4311.643,,,
04/06/2020,13,SIN,NTE,4389.211,,,
04/06/2020,14,SIN,NTE,4427.214,,,
04/06/2020,15,SIN,NTE,4481.641,,,
04/06/2020,16,SIN,NTE,4536.92,,,
04/06/2020,17,SIN,NTE,4553.369,,,
04/06/2020,18,SIN,NTE,4545.65,,,
04/06/2020,19,SIN,NTE,4481.247,,,
04/06/2020,20,SIN,NTE,4380.957,,,
04/06/2020,21,SIN,NTE,4306.545,,,
04/06/2020,22,SIN,NTE,4395.102,,,
04/06/2020,23,SIN,NTE,4411.652,,,
04/06/2020,24,SIN,NTE,4308.107,,,
04/06/2020,1,SIN,OCC,8251.703,,,
04/06/2020,2,SIN,OCC,7980.96,,,
04/06/2020,3,SIN,OCC,7777.961,,,
04/06/2020,4,SIN,OCC,7694.978,,,
04/06/2020,5,SIN,OCC,7643.6,,,
04/06/2020,6,SIN,OCC,7692.461,,,
04/06/2020,7,SIN,OCC,7949.114,,,
04/06/2020,8,SIN,OCC,8280.838,,,
04/06/2020,9,SIN,OCC,8790.226,,,
04/06/2020,10,SIN,OCC,9148.158,,,
04/06/2020,11,SIN,OCC,9320.816,,,
04/06/2020,12,SIN,OCC,9387.826,,,
04/06/2020,13,SIN,OCC,9510.416,,,
04/06/2020,14,SIN,OCC,9613.132,,,
04/06/2020,15,SIN,OCC,9549.503,,,
04/06/2020,16,SIN,OCC,9511.302,,,
04/06/2020,17,SIN,OCC,9472.845,,,
04/06/2020,18,SIN,OCC,9315.994,,,
04/06/2020,19,SIN,OCC,9016.842,,,
04/06/2020,20,SIN,OCC,8751.021,,,
04/06/2020,21,SIN,OCC,8741.909,,,
04/06/2020,22,SIN,OCC,9113.919,,,
04/06/2020,23,SIN,OCC,9001.934,,,
04/06/2020,24,SIN,OCC,8732.489,,,
04/06/2020,1,SIN,ORI,5743.865,,,
04/06/2020,2,SIN,ORI,5535.16,,,
04/06/2020,3,SIN,ORI,5373.006,,,
04/06/2020,4,SIN,ORI,5297.283,,,
04/06/2020,5,SIN,ORI,5124.804,,,
04/06/2020,6,SIN,ORI,5179.514,,,
04/06/2020,7,SIN,ORI,5125.993,,,
04/06/2020,8,SIN,ORI,5063.688,,,
04/06/2020,9,SIN,ORI,5167.893,,,
04/06/2020,10,SIN,ORI,5383.837,,,
04/06/2020,11,SIN,ORI,5467.944,,,
04/06/2020,12,SIN,ORI,5544.777,,,
04/06/2020,13,SIN,ORI,5608.782,,,
04/06/2020,14,SIN,ORI,5665.34,,,
04/06/2020,15,SIN,ORI,5648.164,,,
04/06/2020,16,SIN,ORI,5671.444,,,
04/06/2020,17,SIN,ORI,5669.499,,,
04/06/2020,18,SIN,ORI,5620.986,,,
04/06/2020,19,SIN,ORI,5527.586,,,
04/06/2020,20,SIN,ORI,5626.155,,,
04/06/2020,21,SIN,ORI,6147.552,,,
04/06/2020,22,SIN,ORI,6329.469,,,
04/06/2020,23,SIN,ORI,6182.215,,,
04/06/2020,24,SIN,ORI,5953.375,,,
04/06/2020,1,SIN,PEN,1195.171,,,
04/06/2020,2,SIN,PEN,1150.565,,,
04/06/2020,3,SIN,PEN,1105.391,,,
04/06/2020,4,SIN,PEN,1068.392,,,
04/06/2020,5,SIN,PEN,1041.102,,,
04/06/2020,6,SIN,PEN,1019.104,,,
04/06/2020,7,SIN,PEN,991.138,,,
04/06/2020,8,SIN,PEN,996.546,,,
04/06/2020,9,SIN,PEN,1047.104,,,
04/06/2020,10,SIN,PEN,1100.541,,,
04/06/2020,11,SIN,PEN,1128.914,,,
04/06/2020,12,SIN,PEN,1141.246,,,
04/06/2020,13,SIN,PEN,1142.706,,,
04/06/2020,14,SIN,PEN,1136.404,,,
04/06/2020,15,SIN,PEN,1119.291,,,
04/06/2020,16,SIN,PEN,1109.268,,,
04/06/2020,17,SIN,PEN,1103.658,,,
04/06/2020,18,SIN,PEN,1083.942,,,
04/06/2020,19,SIN,PEN,1077.167,,,
04/06/2020,20,SIN,PEN,1134.001,,,
04/06/2020,21,SIN,PEN,1194.398,,,
04/06/2020,22,SIN,PEN,1207.697,,,
04/06/2020,23,SIN,PEN,1215.206,,,
04/06/2020,24,SIN,PEN,1205.854,,,
05/06/2020,1,BCA,BCA,1927.335,,,
05/06/2020,2,BCA,BCA,1824.359,,,
05/06/2020,3,BCA,BCA,1736.242,,,
05/06/2020,4,BCA,BCA,1658.67,,,
05/06/2020,5,BCA,BCA,1612.034,,,
05/06/2020,6,BCA,BCA,1546.688,,,
05/06/2020,7,BCA,BCA,1562.908,,,
05/06/2020,8,BCA,BCA,1689.422,,,
05/06/2020,9,BCA,BCA,1798.517,,,
05/06/2020,10,BCA,BCA,1892.027,,,
05/06/2020,11,BCA,BCA,1991.963,,,
05/06/2020,12,BCA,BCA,2076.266,,,
05/06/2020,13,BCA,BCA,2138.705,,,
05/06/2020,14,BCA,BCA,2194.886,,,
05/06/2020,15,BCA,BCA,2236.611,,,
05/06/2020,16,BCA,BCA,2274.258,,,
05/06/2020,17,BCA,BCA,2279.311,,,
05/06/2020,18,BCA,BCA,2225.268,,,
05/06/2020,19,BCA,BCA,2119.793,,,
05/06/2020,20,BCA,BCA,2054.788,,,
05/06/2020,21,BCA,BCA,2107.977,,,
05/06/2020,22,BCA,BCA,2050.145,,,
05/06/2020,23,BCA,BCA,1978.527,,,
05/06/2020,24,BCA,BCA,1887.388,,,
05/06/2020,1,BCS,BCS,268.247,,,
05/06/2020,2,BCS,BCS,256.372,,,
05/06/2020,3,BCS,BCS,246.464,,,
05/06/2020,4,BCS,BCS,236.663,,,
05/06/2020,5,BCS,BCS,228.73,,,
05/06/2020,6,BCS,BCS,224.208,,,
05/06/2020,7,BCS,BCS,220.209,,,
05/06/2020,8,BCS,BCS,224.814,,,
05/06/2020,9,BCS,BCS,238.11,,,
05/06/2020,10,BCS,BCS,250.674,,,
05/06/2020,11,BCS,BCS,258.225,,,
05/06/2020,12,BCS,BCS,264.902,,,
05/06/2020,13,BCS,BCS,273.699,,,
05/06/2020,14,BCS,BCS,282.502,,,
05/06/2020,15,BCS,BCS,291.741,,,
05/06/2020,16,BCS,BCS,299.122,,,
05/06/2020,17,BCS,BCS,301.985,,,
05/06/2020,18,BCS,BCS,297.759,,,
05/06/2020,19,BCS,BCS,286.858,,,
05/06/2020,20,BCS,BCS,276.766,,,
05/06/2020,21,BCS,BCS,285.719,,,
05/06/2020,22,BCS,BCS,292.341,,,
05/06/2020,23,BCS,BCS,290.332,,,
05/06/2020,24,BCS,BCS,281.131,,,
05/06/2020,1,SIN,CEN,5648.595,,,
05/06/2020,2,SIN,CEN,5307.479,,,
05/06/2020,3,SIN,CEN,5124.498,,,
05/06/2020,4,SIN,CEN,5051.377,,,
05/06/2020,5,SIN,CEN,5032.967,,,
05/06/2020,6,SIN,CEN,5135.676,,,
05/06/2020,7,SIN,CEN,5366.456,,,
05/06/2020,8,SIN,CEN,5492.302,,,
05/06/2020,9,SIN,CEN,5849.006,,,
05/06/2020,10,SIN,CEN,6155.108,,,
05/06/2020,11,SIN,CEN,6359.315,,,
05/06/2020,12,SIN,CEN,6429.183,,,
05/06/2020,13,SIN,CEN,6495.944,,,
05/06/2020,14,SIN,CEN,6509.925,,,
05/06/2020,15,SIN,CEN,6484.047,,,
05/06/2020,16,SIN,CEN,6454.437,,,
05/06/2020,17,SIN,CEN,6420.891,,,
05/06/2020,18,SIN,CEN,6337.5,,,
05/06/2020,19,SIN,CEN,6217.911,,,
05/06/2020,20,SIN,CEN,6214.73,,,
05/06/2020,21,SIN,CEN,6551.918,,,
05/06/2020,22,SIN,CEN,6711.076,,,
05/06/2020,23,SIN,CEN,6469.779,,,
05/06/2020,24,SIN,CEN,6248.342,,,
05/06/2020,1,SIN,NES,7240.172,,,
05/06/2020,2,SIN,NES,6995.235,,,
05/06/2020,3,SIN,NES,6796.99,,,
05/06/2020,4,SIN,NES,6631.183,,,
05/06/2020,5,SIN,NES,6458.569,,,
05/06/2020,6,SIN,NES,6353.137,,,
05/06/2020,7,SIN,NES,6312.461,,,
05/06/2020,8,SIN,NES,6359.62,,,
05/06/2020,9,SIN,NES,6534.141,,,
05/06/2020,10,SIN,NES,6692.619,,,
05/06/2020,11,SIN,NES,6846.015,,,
05/06/2020,12,SIN,NES,6944.291,,,
05/06/2020,13,SIN,NES,7050.57,,,
05/06/2020,14,SIN,NES,7213.97,,,
05/06/2020,15,SIN,NES,7358.285,,,
05/06/2020,16,SIN,NES,7494.186,,,
05/06/2020,17,SIN,NES,7560.068,,,
05/06/2020,18,SIN,NES,7496.263,,,
05/06/2020,19,SIN,NES,7260.876,,,
05/06/2020,20,SIN,NES,7021.03,,,
05/06/2020,21,SIN,NES,7036.544,,,
05/06/2020,22,SIN,NES,7242.393,,,
05/06/2020,23,SIN,NES,7394.969,,,
05/06/2020,24,SIN,NES,7518.967,,,
05/06/2020,1,SIN,NOR,4132.167,,,
05/06/2020,2,SIN,NOR,3986.241,,,
05/06/2020,3,SIN,NOR,3804.463,,,
05/06/2020,4,SIN,NOR,3620.571,,,
05/06/2020,5,SIN,NOR,3430.84,,,
05/06/2020,6,SIN,NOR,3299.817,,,
05/06/2020,7,SIN,NOR,3176.276,,,
05/06/2020,8,SIN,NOR,3004.488,,,
05/06/2020,9,SIN,NOR,2914.485,,,
05/06/2020,10,SIN,NOR,3043.163,,,
05/06/2020,11,SIN,NOR,3166.202,,,
05/06/2020,12,SIN,NOR,3304.38,,,
05/06/2020,13,SIN,NOR,3488.714,,,
05/06/2020,14,SIN,NOR,3661.037,,,
05/06/2020,15,SIN,NOR,3898.319,,,
05/06/2020,16,SIN,NOR,4096.134,,,
05/06/2020,17,SIN,NOR,4266.347,,,
05/06/2020,18,SIN,NOR,4320.304,,,
05/06/2020,19,SIN,NOR,4252.172,,,
05/06/2020,20,SIN,NOR,4085.619,,,
05/06/2020,21,SIN,NOR,3874.464,,,
05/06/2020,22,SIN,NOR,3885.74,,,
05/06/2020,23,SIN,NOR,4050.727,,,
05/06/2020,24,SIN,NOR,4147.112,,,
05/06/2020,1,SIN,NTE,4258.637,,,
05/06/2020,2,SIN,NTE,4112.726,,,
05/06/2020,3,SIN,NTE,4012.294,,,
05/06/2020,4,SIN,NTE,3947.248,,,
05/06/2020,5,SIN,NTE,3907.277,,,
05/06/2020,6,SIN,NTE,3890.173,,,
05/06/2020,7,SIN,NTE,3896,,,
05/06/2020,8,SIN,NTE,3926.413,,,
05/06/2020,9,SIN,NTE,4065.644,,,
05/06/2020,10,SIN,NTE,4203.835,,,
05/06/2020,11,SIN,NTE,4298.808,,,
05/06/2020,12,SIN,NTE,4389.138,,,
05/06/2020,13,SIN,NTE,4465.277,,,
05/06/2020,14,SIN,NTE,4495.065,,,
05/06/2020,15,SIN,NTE,4548.356,,,
05/06/2020,16,SIN,NTE,4594.875,,,
05/06/2020,17,SIN,NTE,4606.21,,,
05/06/2020,18,SIN,NTE,4592.205,,,
05/06/2020,19,SIN,NTE,4541.961,,,
05/06/2020,20,SIN,NTE,4469.438,,,
05/06/2020,21,SIN,NTE,4387.533,,,
05/06/2020,22,SIN,NTE,4455.428,,,
05/06/2020,23,SIN,NTE,4479.55,,,
05/06/2020,24,SIN,NTE,4399.725,,,
05/06/2020,1,SIN,OCC,8349.584,,,
05/06/2020,2,SIN,OCC,8079.85,,,
05/06/2020,3,SIN,OCC,7828.902,,,
05/06/2020,4,SIN,OCC,7699.302,,,
05/06/2020,5,SIN,OCC,7737.026,,,
05/06/2020,6,SIN,OCC,7744.486,,,
05/06/2020,7,SIN,OCC,8029.906,,,
05/06/2020,8,SIN,OCC,8310.641,,,
05/06/2020,9,SIN,OCC,8827.206,,,
05/06/2020,10,SIN,OCC,9214.001,,,
05/06/2020,11,SIN,OCC,9395.909,,,
05/06/2020,12,SIN,OCC,9496.297,,,
05/06/2020,13,SIN,OCC,9580.296,,,
05/06/2020,14,SIN,OCC,9645.803,,,
05/06/2020,15,SIN,OCC,9609.77,,,
05/06/2020,16,SIN,OCC,9512.524,,,
05/06/2020,17,SIN,OCC,9413.005,,,
05/06/2020,18,SIN,OCC,9161.288,,,
05/06/2020,19,SIN,OCC,8875.828,,,
05/06/2020,20,SIN,OCC,8698.075,,,
05/06/2020,21,SIN,OCC,8733.684,,,
05/06/2020,22,SIN,OCC,9090.237,,,
05/06/2020,23,SIN,OCC,8951.054,,,
05/06/2020,24,SIN,OCC,8714.857,,,
05/06/2020,1,SIN,ORI,5717.809,,,
05/06/2020,2,SIN,ORI,5417.647,,,
05/06/2020,3,SIN,ORI,5312.002,,,
05/06/2020,4,SIN,ORI,5141.419,,,
05/06/2020,5,SIN,ORI,5026.624,,,
05/06/2020,6,SIN,ORI,5138.456,,,
05/06/2020,7,SIN,ORI,5181.71,,,
05/06/2020,8,SIN,ORI,5160.487,,,
05/06/2020,9,SIN,ORI,5325.732,,,
05/06/2020,10,SIN,ORI,5448.693,,,
05/06/2020,11,SIN,ORI,5472.59,,,
05/06/2020,12,SIN,ORI,5547.06,,,
05/06/2020,13,SIN,ORI,5611.057,,,
05/06/2020,14,SIN,ORI,5620.472,,,
05/06/2020,15,SIN,ORI,5636.823,,,
05/06/2020,16,SIN,ORI,5659.6,,,
05/06/2020,17,SIN,ORI,5640.403,,,
05/06/2020,18,SIN,ORI,5589.778,,,
05/06/2020,19,SIN,ORI,5524.427,,,
05/06/2020,20,SIN,ORI,5657.847,,,
05/06/2020,21,SIN,ORI,6128.924,,,
05/06/2020,22,SIN,ORI,6309.617,,,
05/06/2020,23,SIN,ORI,6099.349,,,
05/06/2020,24,SIN,ORI,5894.834,,,
05/06/2020,1,SIN,PEN,1213.926,,,
05/06/2020,2,SIN,PEN,1168.011,,,
05/06/2020,3,SIN,PEN,1124.992,,,
05/06/2020,4,SIN,PEN,1087.269,,,
05/06/2020,5,SIN,PEN,1061.145,,,
05/06/2020,6,SIN,PEN,1039.578,,,
05/06/2020,7,SIN,PEN,1013.104,,,
05/06/2020,8,SIN,PEN,1017.117,,,
05/06/2020,9,SIN,PEN,1067.08,,,
05/06/2020,10,SIN,PEN,1122.247,,,
05/06/2020,11,SIN,PEN,1151.973,,,
05/06/2020,12,SIN,PEN,1165.604,,,
05/06/2020,13,SIN,PEN,1169.057,,,
05/06/2020,14,SIN,PEN,1162.662,,,
05/06/2020,15,SIN,PEN,1149.551,,,
05/06/2020,16,SIN,PEN,1139.811,,,
05/06/2020,17,SIN,PEN,1134.757,,,
05/06/2020,18,SIN,PEN,1114.487,,,
05/06/2020,19,SIN,PEN,1108.527,,,
05/06/2020,20,SIN,PEN,1168.697,,,
05/06/2020,21,SIN,PEN,1231.727,,,
05/06/2020,22,SIN,PEN,1247.896,,,
05/06/2020,23,SIN,PEN,1255.704,,,
05/06/2020,24,SIN,PEN,1248.854,,,
06/06/2020,1,BCA,BCA,1715.252,,,
06/06/2020,2,BCA,BCA,1617.189,,,
06/06/2020,3,BCA,BCA,1534.2,,,
06/06/2020,4,BCA,BCA,1474.455,,,
06/06/2020,5,BCA,BCA,1430.326,,,
06/06/2020,6,BCA,BCA,1372.874,,,
06/06/2020,7,BCA,BCA,1336.413,,,
06/06/2020,8,BCA,BCA,1406.539,,,
06/06/2020,9,BCA,BCA,1474.719,,,
06/06/2020,10,BCA,BCA,1556.731,,,
06/06/2020,11,BCA,BCA,1638.78,,,
06/06/2020,12,BCA,BCA,1726.968,,,
06/06/2020,13,BCA,BCA,1812.877,,,
06/06/2020,14,BCA,BCA,1882.689,,,
06/06/2020,15,BCA,BCA,1905.202,,,
06/06/2020,16,BCA,BCA,1913.584,,,
06/06/2020,17,BCA,BCA,1910.461,,,
06/06/2020,18,BCA,BCA,1864.972,,,
06/06/2020,19,BCA,BCA,1770.057,,,
06/06/2020,20,BCA,BCA,1696.79,,,
06/06/2020,21,BCA,BCA,1723.218,,,
06/06/2020,22,BCA,BCA,1690.286,,,
06/06/2020,23,BCA,BCA,1641.665,,,
06/06/2020,24,BCA,BCA,1552.367,,,
06/06/2020,1,BCS,BCS,261.155,,,
06/06/2020,2,BCS,BCS,251.741,,,
06/06/2020,3,BCS,BCS,239.219,,,
06/06/2020,4,BCS,BCS,229.773,,,
06/06/2020,5,BCS,BCS,221.963,,,
06/06/2020,6,BCS,BCS,216.223,,,
06/06/2020,7,BCS,BCS,210.945,,,
06/06/2020,8,BCS,BCS,216.923,,,
06/06/2020,9,BCS,BCS,231.925,,,
06/06/2020,10,BCS,BCS,242.682,,,
06/06/2020,11,BCS,BCS,251.374,,,
06/06/2020,12,BCS,BCS,257.563,,,
06/06/2020,13,BCS,BCS,265.75,,,
06/06/2020,14,BCS,BCS,274.117,,,
06/06/2020,15,BCS,BCS,281.618,,,
06/06/2020,16,BCS,BCS,288.212,,,
06/06/2020,17,BCS,BCS,294.62,,,
06/06/2020,18,BCS,BCS,294.267,,,
06/06/2020,19,BCS,BCS,288.842,,,
06/06/2020,20,BCS,BCS,280.087,,,
06/06/2020,21,BCS,BCS,287.418,,,
06/06/2020,22,BCS,BCS,292.783,,,
06/06/2020,23,BCS,BCS,288.051,,,
06/06/2020,24,BCS,BCS,277.246,,,
06/06/2020,1,SIN,CEN,5617.139,,,
06/06/2020,2,SIN,CEN,5268.736,,,
06/06/2020,3,SIN,CEN,5037.964,,,
06/06/2020,4,SIN,CEN,4953.415,,,
06/06/2020,5,SIN,CEN,4906.371,,,
06/06/2020,6,SIN,CEN,4942.007,,,
06/06/2020,7,SIN,CEN,5112.578,,,
06/06/2020,8,SIN,CEN,5119.281,,,
06/06/2020,9,SIN,CEN,5352.405,,,
06/06/2020,10,SIN,CEN,5662.08,,,
06/06/2020,11,SIN,CEN,5830.772,,,
06/06/2020,12,SIN,CEN,6016.71,,,
06/06/2020,13,SIN,CEN,6000.96,,,
06/06/2020,14,SIN,CEN,6041.665,,,
06/06/2020,15,SIN,CEN,6011.877,,,
06/06/2020,16,SIN,CEN,5996.972,,,
06/06/2020,17,SIN,CEN,5972.074,,,
06/06/2020,18,SIN,CEN,5951.321,,,
06/06/2020,19,SIN,CEN,5949.149,,,
06/06/2020,20,SIN,CEN,6043.737,,,
06/06/2020,21,SIN,CEN,6559.163,,,
06/06/2020,22,SIN,CEN,6680.288,,,
06/06/2020,23,SIN,CEN,6414.508,,,
06/06/2020,24,SIN,CEN,6009.656,,,
06/06/2020,1,SIN,NES,7300.7,,,
06/06/2020,2,SIN,NES,7110.175,,,
06/06/2020,3,SIN,NES,6895.703,,,
06/06/2020,4,SIN,NES,6696.719,,,
06/06/2020,5,SIN,NES,6537.911,,,
06/06/2020,6,SIN,NES,6393.02,,,
06/06/2020,7,SIN,NES,6271.504,,,
06/06/2020,8,SIN,NES,6182.455,,,
06/06/2020,9,SIN,NES,6222.237,,,
06/06/2020,10,SIN,NES,6407.046,,,
